reaction,N,ID,Dose,logDose,min_dose,response
LD50,9,7,102.4,4.628886712605407,5.133753249634127,0
LD50,9,8,102.4,4.628886712605407,5.402461917660178,0
LD50,9,9,102.4,4.628886712605407,4.855947985552357,0
LD50,9,10,102.4,4.628886712605407,4.584438317046555,1
LD50,9,11,102.4,4.628886712605407,5.33422541417975,0
LD50,9,12,102.4,4.628886712605407,5.539463654010275,0
LD50,9,13,102.4,4.628886712605407,5.598007835058678,0
LD50,9,14,102.4,4.628886712605407,5.377655238718695,0
LD50,9,15,102.4,4.628886712605407,5.414106285473899,0
LD50,9,1,128,4.852030263919617,4.918847089188852,0
LD50,9,2,128,4.852030263919617,5.372152824982932,0
LD50,9,3,128,4.852030263919617,5.2001669784825975,0
LD50,9,4,128,4.852030263919617,5.597381880284804,0
LD50,9,5,128,4.852030263919617,5.10068575080776,0
LD50,9,6,128,4.852030263919617,4.394813993855439,1
LD50,9,7,128,4.852030263919617,5.274471169115489,0
LD50,9,8,128,4.852030263919617,5.60180267994701,0
LD50,9,9,128,4.852030263919617,5.641465443601361,0
LD50,9,10,128,4.852030263919617,4.523046068171331,1
LD50,9,11,128,4.852030263919617,5.3975837807476434,0
LD50,9,12,128,4.852030263919617,5.087141695117881,0
LD50,9,13,128,4.852030263919617,5.829300533648328,0
LD50,9,14,128,4.852030263919617,5.674534024024935,0
LD50,9,15,128,4.852030263919617,5.0906356454056345,0
LD50,9,1,160,5.075173815233827,5.921346603150629,0
LD50,9,2,160,5.075173815233827,5.077161263073613,0
LD50,9,3,160,5.075173815233827,5.192683711568502,0
LD50,9,4,160,5.075173815233827,5.40091276950378,0
LD50,9,5,160,5.075173815233827,5.3187705321296,0
LD50,9,6,160,5.075173815233827,5.432534733003968,0
LD50,9,7,160,5.075173815233827,5.380396769706009,0
LD50,9,8,160,5.075173815233827,5.280313449703516,0
LD50,9,9,160,5.075173815233827,5.464131146229643,0
LD50,9,10,160,5.075173815233827,5.662932791207594,0
LD50,9,11,160,5.075173815233827,5.568569245482741,0
LD50,9,12,160,5.075173815233827,5.208312928243667,0
LD50,9,13,160,5.075173815233827,5.130430163042547,0
LD50,9,14,160,5.075173815233827,4.789743665324173,1
LD50,9,15,160,5.075173815233827,5.07336552725779,1
LD50,9,1,200,5.298317366548036,5.450755604430198,0
LD50,9,2,200,5.298317366548036,4.43767973916964,1
LD50,9,3,200,5.298317366548036,5.143473784743502,1
LD50,9,4,200,5.298317366548036,4.9915593796837605,1
LD50,9,5,200,5.298317366548036,6.242610333067068,0
LD50,9,6,200,5.298317366548036,5.808042903140788,0
LD50,9,7,200,5.298317366548036,5.23587348926762,1
LD50,9,8,200,5.298317366548036,4.839076262556114,1
LD50,9,9,200,5.298317366548036,5.434909012950972,0
LD50,9,10,200,5.298317366548036,5.355154129187313,0
LD50,9,11,200,5.298317366548036,4.881379621909992,1
LD50,9,12,200,5.298317366548036,5.335988943445127,0
LD50,9,13,200,5.298317366548036,4.528260839857668,1
LD50,9,14,200,5.298317366548036,5.760803487986846,0
LD50,9,15,200,5.298317366548036,5.402499108717729,0
LD50,9,1,250,5.521460917862246,5.4666103042097545,1
LD50,9,2,250,5.521460917862246,5.560274654282721,0
LD50,9,3,250,5.521460917862246,5.04637495029535,1
LD50,9,4,250,5.521460917862246,5.64885206082996,0
LD50,9,5,250,5.521460917862246,5.070460168129313,1
LD50,9,6,250,5.521460917862246,4.914963100624716,1
LD50,9,7,250,5.521460917862246,4.111030378816713,1
LD50,9,8,250,5.521460917862246,5.645195647969841,0
LD50,9,9,250,5.521460917862246,5.409595698642746,1
LD50,9,10,250,5.521460917862246,5.435953738400689,1
LD50,9,11,250,5.521460917862246,5.131274231606879,1
LD50,9,12,250,5.521460917862246,5.117545773937414,1
LD50,9,13,250,5.521460917862246,5.320498652921791,1
LD50,9,14,250,5.521460917862246,4.9631099101708145,1
LD50,9,15,250,5.521460917862246,4.640607858773065,1
LD50,10,1,102.4,4.628886712605407,5.2945301483957925,0
LD50,10,2,102.4,4.628886712605407,5.364408236643505,0
LD50,10,3,102.4,4.628886712605407,5.753264076036973,0
LD50,10,4,102.4,4.628886712605407,6.187811727050737,0
LD50,10,5,102.4,4.628886712605407,5.009252830651205,0
LD50,10,6,102.4,4.628886712605407,6.00635763959517,0
LD50,10,7,102.4,4.628886712605407,4.709939573428262,0
LD50,10,8,102.4,4.628886712605407,5.264808454078927,0
LD50,10,9,102.4,4.628886712605407,5.364119983649198,0
LD50,10,10,102.4,4.628886712605407,5.516466479645538,0
LD50,10,11,102.4,4.628886712605407,4.833754154087826,0
LD50,10,12,102.4,4.628886712605407,5.137902371710932,0
LD50,10,13,102.4,4.628886712605407,4.611607774591224,1
LD50,10,14,102.4,4.628886712605407,5.496821625228044,0
LD50,10,15,102.4,4.628886712605407,5.201189610580649,0
LD50,10,1,128,4.852030263919617,5.2469285228229845,0
LD50,10,2,128,4.852030263919617,4.525215764367416,1
LD50,10,3,128,4.852030263919617,4.782347135593669,1
LD50,10,4,128,4.852030263919617,5.357786191362784,0
LD50,10,5,128,4.852030263919617,4.828644475734796,1
LD50,10,6,128,4.852030263919617,5.056483825213996,0
LD50,10,7,128,4.852030263919617,5.11538868883387,0
LD50,10,8,128,4.852030263919617,5.298157460302092,0
LD50,10,9,128,4.852030263919617,5.532263668379676,0
LD50,10,10,128,4.852030263919617,5.767039260574295,0
LD50,10,11,128,4.852030263919617,5.557161468593943,0
LD50,10,12,128,4.852030263919617,5.882952886175631,0
LD50,10,13,128,4.852030263919617,5.349474392577922,0
LD50,10,14,128,4.852030263919617,6.438190633479181,0
LD50,10,15,128,4.852030263919617,5.604683937937914,0
LD50,10,1,160,5.075173815233827,5.436320964891901,0
LD50,10,2,160,5.075173815233827,5.29455378282664,0
LD50,10,3,160,5.075173815233827,5.337289561926279,0
LD50,10,4,160,5.075173815233827,4.919485387614862,1
LD50,10,5,160,5.075173815233827,5.492339510491352,0
LD50,10,6,160,5.075173815233827,5.688712238773913,0
LD50,10,7,160,5.075173815233827,4.90420217822887,1
LD50,10,8,160,5.075173815233827,5.65069485759124,0
LD50,10,9,160,5.075173815233827,5.299288722061723,0
LD50,10,10,160,5.075173815233827,5.208755872158497,0
LD50,10,11,160,5.075173815233827,5.266559702207567,0
LD50,10,12,160,5.075173815233827,5.683344033504261,0
LD50,10,13,160,5.075173815233827,5.148137893487354,0
LD50,10,14,160,5.075173815233827,4.828642519918294,1
LD50,10,15,160,5.075173815233827,5.44847557576347,0
LD50,10,1,200,5.298317366548036,6.153302688918845,0
LD50,10,2,200,5.298317366548036,5.1111653419373155,1
LD50,10,3,200,5.298317366548036,5.070787616379687,1
LD50,10,4,200,5.298317366548036,5.097660281666834,1
LD50,10,5,200,5.298317366548036,5.553187073321774,0
LD50,10,6,200,5.298317366548036,6.0351949423091025,0
LD50,10,7,200,5.298317366548036,6.078426584810613,0
LD50,10,8,200,5.298317366548036,5.123958854588118,1
LD50,10,9,200,5.298317366548036,4.855987585234054,1
LD50,10,10,200,5.298317366548036,5.131186620399478,1
LD50,10,11,200,5.298317366548036,5.51406394272593,0
LD50,10,12,200,5.298317366548036,5.560545905238599,0
LD50,10,13,200,5.298317366548036,4.86413549392423,1
LD50,10,14,200,5.298317366548036,4.640280502576271,1
LD50,10,15,200,5.298317366548036,4.862359091211484,1
LD50,10,1,250,5.521460917862246,5.024502446238912,1
LD50,10,2,250,5.521460917862246,5.090569025873758,1
LD50,10,3,250,5.521460917862246,4.920852562023464,1
LD50,10,4,250,5.521460917862246,4.608466140228624,1
LD50,10,5,250,5.521460917862246,5.52363016404906,0
LD50,10,6,250,5.521460917862246,6.404069501924795,0
LD50,10,7,250,5.521460917862246,5.6165134370794885,0
LD50,10,8,250,5.521460917862246,5.243762585842173,1
LD50,10,9,250,5.521460917862246,5.567269867025881,0
LD50,10,10,250,5.521460917862246,4.929088713092825,1
LD50,10,11,250,5.521460917862246,5.173819538751261,1
LD50,10,12,250,5.521460917862246,4.855283071019284,1
LD50,10,13,250,5.521460917862246,5.289794422789716,1
LD50,10,14,250,5.521460917862246,4.175172973427228,1
LD50,10,15,250,5.521460917862246,5.40960607927538,1
LD50,11,1,102.4,4.628886712605407,5.953728059090807,0
LD50,11,2,102.4,4.628886712605407,4.946177422887437,0
LD50,11,3,102.4,4.628886712605407,4.730763578063394,0
LD50,11,4,102.4,4.628886712605407,5.432735331074742,0
LD50,11,5,102.4,4.628886712605407,5.425262272721448,0
LD50,11,6,102.4,4.628886712605407,5.1689858849027335,0
LD50,11,7,102.4,4.628886712605407,4.8371066065886055,0
LD50,11,8,102.4,4.628886712605407,5.299924731344432,0
LD50,11,9,102.4,4.628886712605407,5.571634593862341,0
LD50,11,10,102.4,4.628886712605407,5.5556933695669635,0
LD50,11,11,102.4,4.628886712605407,5.338464690637134,0
LD50,11,12,102.4,4.628886712605407,5.394979857687674,0
LD50,11,13,102.4,4.628886712605407,6.173421893681713,0
LD50,11,14,102.4,4.628886712605407,5.956020016612704,0
LD50,11,15,102.4,4.628886712605407,4.839537444987638,0
LD50,11,1,128,4.852030263919617,5.411849761193913,0
LD50,11,2,128,4.852030263919617,5.34516987171645,0
LD50,11,3,128,4.852030263919617,4.602982327106869,1
LD50,11,4,128,4.852030263919617,6.88581334548605,0
LD50,11,5,128,4.852030263919617,4.795175639901391,1
LD50,11,6,128,4.852030263919617,5.6821589858747155,0
LD50,11,7,128,4.852030263919617,5.9733655222945234,0
LD50,11,8,128,4.852030263919617,5.0052984349908005,0
LD50,11,9,128,4.852030263919617,4.9865723334978895,0
LD50,11,10,128,4.852030263919617,5.059047755372766,0
LD50,11,11,128,4.852030263919617,5.398217049938482,0
LD50,11,12,128,4.852030263919617,4.973144050435189,0
LD50,11,13,128,4.852030263919617,5.964504123708877,0
LD50,11,14,128,4.852030263919617,4.729477016284274,1
LD50,11,15,128,4.852030263919617,5.526391955869389,0
LD50,11,1,160,5.075173815233827,5.815064407392931,0
LD50,11,2,160,5.075173815233827,5.947269922508331,0
LD50,11,3,160,5.075173815233827,5.8882690619253655,0
LD50,11,4,160,5.075173815233827,4.644690640678909,1
LD50,11,5,160,5.075173815233827,5.659986606719453,0
LD50,11,6,160,5.075173815233827,5.198170894771641,0
LD50,11,7,160,5.075173815233827,5.003822169638094,1
LD50,11,8,160,5.075173815233827,4.820751604690869,1
LD50,11,9,160,5.075173815233827,5.209513399269263,0
LD50,11,10,160,5.075173815233827,4.9273217134263705,1
LD50,11,11,160,5.075173815233827,5.09410994849216,0
LD50,11,12,160,5.075173815233827,5.085043856428461,0
LD50,11,13,160,5.075173815233827,5.00219324998525,1
LD50,11,14,160,5.075173815233827,5.541864470720171,0
LD50,11,15,160,5.075173815233827,5.617982992868758,0
LD50,11,1,200,5.298317366548036,5.671530984656746,0
LD50,11,2,200,5.298317366548036,5.98214982813286,0
LD50,11,3,200,5.298317366548036,4.435974803319783,1
LD50,11,4,200,5.298317366548036,5.276934605166399,1
LD50,11,5,200,5.298317366548036,5.266438317331985,1
LD50,11,6,200,5.298317366548036,6.067469589018126,0
LD50,11,7,200,5.298317366548036,5.393176664557154,0
LD50,11,8,200,5.298317366548036,5.30459062594361,0
LD50,11,9,200,5.298317366548036,5.544606983750685,0
LD50,11,10,200,5.298317366548036,5.294822212275592,1
LD50,11,11,200,5.298317366548036,5.128139321089729,1
LD50,11,12,200,5.298317366548036,5.6567267441105,0
LD50,11,13,200,5.298317366548036,5.856719542385566,0
LD50,11,14,200,5.298317366548036,5.6910866036899845,0
LD50,11,15,200,5.298317366548036,5.80499922066999,0
LD50,11,1,250,5.521460917862246,4.6338931495177444,1
LD50,11,2,250,5.521460917862246,4.91039049746713,1
LD50,11,3,250,5.521460917862246,4.765123696784578,1
LD50,11,4,250,5.521460917862246,5.59405682451056,0
LD50,11,5,250,5.521460917862246,5.526818662593742,0
LD50,11,6,250,5.521460917862246,4.843487850062077,1
LD50,11,7,250,5.521460917862246,5.481364886582158,1
LD50,11,8,250,5.521460917862246,5.860765290404097,0
LD50,11,9,250,5.521460917862246,4.911368389799521,1
LD50,11,10,250,5.521460917862246,5.217000252350116,1
LD50,11,11,250,5.521460917862246,4.9016929288492,1
LD50,11,12,250,5.521460917862246,5.68954837862433,0
LD50,11,13,250,5.521460917862246,4.893114957043405,1
LD50,11,14,250,5.521460917862246,5.0838040633046715,1
LD50,11,15,250,5.521460917862246,4.121067190981261,1
LD50,12,1,102.4,4.628886712605407,5.235736693129239,0
LD50,12,2,102.4,4.628886712605407,5.387164622572245,0
LD50,12,3,102.4,4.628886712605407,5.011674252027603,0
LD50,12,4,102.4,4.628886712605407,5.375008142202467,0
LD50,12,5,102.4,4.628886712605407,5.0932544661142565,0
LD50,12,6,102.4,4.628886712605407,5.821924173456984,0
LD50,12,7,102.4,4.628886712605407,5.2688595695500515,0
LD50,12,8,102.4,4.628886712605407,4.581348856515853,1
LD50,12,9,102.4,4.628886712605407,4.780844832633965,0
LD50,12,10,102.4,4.628886712605407,5.357814707278544,0
LD50,12,11,102.4,4.628886712605407,4.601433947693618,1
LD50,12,12,102.4,4.628886712605407,4.7128161326328435,0
LD50,12,13,102.4,4.628886712605407,4.928987908864958,0
LD50,12,14,102.4,4.628886712605407,5.7714065403864305,0
LD50,12,15,102.4,4.628886712605407,4.729063044360931,0
LD50,12,1,128,4.852030263919617,6.340168037505331,0
LD50,12,2,128,4.852030263919617,4.770910581120635,1
LD50,12,3,128,4.852030263919617,5.979940378935148,0
LD50,12,4,128,4.852030263919617,5.651374635757657,0
LD50,12,5,128,4.852030263919617,5.387362763003817,0
LD50,12,6,128,4.852030263919617,5.658001243241887,0
LD50,12,7,128,4.852030263919617,5.502123937200899,0
LD50,12,8,128,4.852030263919617,5.084752625912978,0
LD50,12,9,128,4.852030263919617,5.901647246123439,0
LD50,12,10,128,4.852030263919617,5.480282948884364,0
LD50,12,11,128,4.852030263919617,4.9362768344596635,0
LD50,12,12,128,4.852030263919617,5.507100847416987,0
LD50,12,13,128,4.852030263919617,4.745808298707038,1
LD50,12,14,128,4.852030263919617,5.563921786123368,0
LD50,12,15,128,4.852030263919617,5.608485901017716,0
LD50,12,1,160,5.075173815233827,4.917492558547538,1
LD50,12,2,160,5.075173815233827,5.250705585993204,0
LD50,12,3,160,5.075173815233827,5.611049177116573,0
LD50,12,4,160,5.075173815233827,4.760532786650674,1
LD50,12,5,160,5.075173815233827,5.805975007492503,0
LD50,12,6,160,5.075173815233827,5.487107133079542,0
LD50,12,7,160,5.075173815233827,5.430801206712392,0
LD50,12,8,160,5.075173815233827,5.537951033786538,0
LD50,12,9,160,5.075173815233827,5.46511050526124,0
LD50,12,10,160,5.075173815233827,5.638222749842988,0
LD50,12,11,160,5.075173815233827,5.558749829131504,0
LD50,12,12,160,5.075173815233827,5.440880454616008,0
LD50,12,13,160,5.075173815233827,5.182112913882923,0
LD50,12,14,160,5.075173815233827,5.0821849695946,0
LD50,12,15,160,5.075173815233827,5.518451087620527,0
LD50,12,1,200,5.298317366548036,6.035369739476755,0
LD50,12,2,200,5.298317366548036,5.9858296092336225,0
LD50,12,3,200,5.298317366548036,5.772015038407604,0
LD50,12,4,200,5.298317366548036,4.6019387122406235,1
LD50,12,5,200,5.298317366548036,5.290190210493504,1
LD50,12,6,200,5.298317366548036,5.721375646855464,0
LD50,12,7,200,5.298317366548036,5.546250536159015,0
LD50,12,8,200,5.298317366548036,5.446849468952723,0
LD50,12,9,200,5.298317366548036,5.770342644314267,0
LD50,12,10,200,5.298317366548036,5.058640838986326,1
LD50,12,11,200,5.298317366548036,5.980512431212375,0
LD50,12,12,200,5.298317366548036,4.829197037101693,1
LD50,12,13,200,5.298317366548036,5.023925909712014,1
LD50,12,14,200,5.298317366548036,5.3779075995488546,0
LD50,12,15,200,5.298317366548036,5.092812886954622,1
LD50,12,1,250,5.521460917862246,5.1992848838506465,1
LD50,12,2,250,5.521460917862246,5.188459647711116,1
LD50,12,3,250,5.521460917862246,5.645880863225974,0
LD50,12,4,250,5.521460917862246,4.991990710251465,1
LD50,12,5,250,5.521460917862246,6.06862556602332,0
LD50,12,6,250,5.521460917862246,5.967776759323528,0
LD50,12,7,250,5.521460917862246,5.000766793930431,1
LD50,12,8,250,5.521460917862246,4.610788236198138,1
LD50,12,9,250,5.521460917862246,4.981178158907082,1
LD50,12,10,250,5.521460917862246,4.747102651423986,1
LD50,12,11,250,5.521460917862246,4.610509454828117,1
LD50,12,12,250,5.521460917862246,4.898629221010465,1
LD50,12,13,250,5.521460917862246,5.18655581504938,1
LD50,12,14,250,5.521460917862246,5.636372531997366,0
LD50,12,15,250,5.521460917862246,4.877906950202086,1
LD50,13,1,102.4,4.628886712605407,5.106105997671038,0
LD50,13,2,102.4,4.628886712605407,5.480839938315153,0
LD50,13,3,102.4,4.628886712605407,5.843184505709136,0
LD50,13,4,102.4,4.628886712605407,5.405506487919338,0
LD50,13,5,102.4,4.628886712605407,5.62391686301724,0
LD50,13,6,102.4,4.628886712605407,5.2761693750725724,0
LD50,13,7,102.4,4.628886712605407,5.02942859944217,0
LD50,13,8,102.4,4.628886712605407,5.273376649486744,0
LD50,13,9,102.4,4.628886712605407,5.61393263735,0
LD50,13,10,102.4,4.628886712605407,4.446253726994956,1
LD50,13,11,102.4,4.628886712605407,5.2282704867552425,0
LD50,13,12,102.4,4.628886712605407,5.194282512471722,0
LD50,13,13,102.4,4.628886712605407,4.9609495444779474,0
LD50,13,14,102.4,4.628886712605407,5.202152358131834,0
LD50,13,15,102.4,4.628886712605407,4.969300730397951,0
LD50,13,1,128,4.852030263919617,5.662621729294834,0
LD50,13,2,128,4.852030263919617,5.398460465159145,0
LD50,13,3,128,4.852030263919617,5.082029251882125,0
LD50,13,4,128,4.852030263919617,4.570616127986092,1
LD50,13,5,128,4.852030263919617,4.702293091091009,1
LD50,13,6,128,4.852030263919617,4.798398848715604,1
LD50,13,7,128,4.852030263919617,5.501860177965888,0
LD50,13,8,128,4.852030263919617,5.497413377864156,0
LD50,13,9,128,4.852030263919617,5.696907622457443,0
LD50,13,10,128,4.852030263919617,5.889233501879832,0
LD50,13,11,128,4.852030263919617,5.001376266794463,0
LD50,13,12,128,4.852030263919617,4.617242139387981,1
LD50,13,13,128,4.852030263919617,4.8687571632498585,0
LD50,13,14,128,4.852030263919617,5.284621311285382,0
LD50,13,15,128,4.852030263919617,5.143233792239278,0
LD50,13,1,160,5.075173815233827,6.1631643138439465,0
LD50,13,2,160,5.075173815233827,5.744823204981524,0
LD50,13,3,160,5.075173815233827,5.1178519002515195,0
LD50,13,4,160,5.075173815233827,6.009390041687374,0
LD50,13,5,160,5.075173815233827,4.853108802942206,1
LD50,13,6,160,5.075173815233827,4.613056625755927,1
LD50,13,7,160,5.075173815233827,5.185129073462266,0
LD50,13,8,160,5.075173815233827,5.913768532439449,0
LD50,13,9,160,5.075173815233827,5.442289337019033,0
LD50,13,10,160,5.075173815233827,4.8177571809669,1
LD50,13,11,160,5.075173815233827,5.892531360587122,0
LD50,13,12,160,5.075173815233827,5.265256435378077,0
LD50,13,13,160,5.075173815233827,5.7539156092438155,0
LD50,13,14,160,5.075173815233827,4.933232763503982,1
LD50,13,15,160,5.075173815233827,6.462114934303669,0
LD50,13,1,200,5.298317366548036,4.677774343132987,1
LD50,13,2,200,5.298317366548036,6.085911546296618,0
LD50,13,3,200,5.298317366548036,5.35692950278652,0
LD50,13,4,200,5.298317366548036,5.079740991274697,1
LD50,13,5,200,5.298317366548036,5.002786603470496,1
LD50,13,6,200,5.298317366548036,5.118368998009796,1
LD50,13,7,200,5.298317366548036,5.557795783115162,0
LD50,13,8,200,5.298317366548036,5.960187995086715,0
LD50,13,9,200,5.298317366548036,4.7573629300818325,1
LD50,13,10,200,5.298317366548036,5.195139346809875,1
LD50,13,11,200,5.298317366548036,5.874788791159901,0
LD50,13,12,200,5.298317366548036,6.170584480167436,0
LD50,13,13,200,5.298317366548036,5.081734111809585,1
LD50,13,14,200,5.298317366548036,5.362807423873261,0
LD50,13,15,200,5.298317366548036,5.708720392607997,0
LD50,13,1,250,5.521460917862246,5.278296441912319,1
LD50,13,2,250,5.521460917862246,5.292417099398044,1
LD50,13,3,250,5.521460917862246,5.279406854742258,1
LD50,13,4,250,5.521460917862246,5.9060753251082065,0
LD50,13,5,250,5.521460917862246,6.08947859966292,0
LD50,13,6,250,5.521460917862246,5.5397768714201705,0
LD50,13,7,250,5.521460917862246,4.8310992106814155,1
LD50,13,8,250,5.521460917862246,5.231282295828762,1
LD50,13,9,250,5.521460917862246,5.009485425562135,1
LD50,13,10,250,5.521460917862246,4.768015640413521,1
LD50,13,11,250,5.521460917862246,4.70319045878834,1
LD50,13,12,250,5.521460917862246,5.476340345657528,1
LD50,13,13,250,5.521460917862246,5.0809162440749045,1
LD50,13,14,250,5.521460917862246,5.217577838281732,1
LD50,13,15,250,5.521460917862246,6.0296060211381075,0
LD50,14,1,102.4,4.628886712605407,4.867231528499967,0
LD50,14,2,102.4,4.628886712605407,4.992031775659093,0
LD50,14,3,102.4,4.628886712605407,5.786844478042555,0
LD50,14,4,102.4,4.628886712605407,5.407511330729653,0
LD50,14,5,102.4,4.628886712605407,5.230783658719108,0
LD50,14,6,102.4,4.628886712605407,5.399840904315293,0
LD50,14,7,102.4,4.628886712605407,4.71596638915338,0
LD50,14,8,102.4,4.628886712605407,5.153485011385118,0
LD50,14,9,102.4,4.628886712605407,5.289907252012311,0
LD50,14,10,102.4,4.628886712605407,5.291835335909077,0
LD50,14,11,102.4,4.628886712605407,5.259374419235269,0
LD50,14,12,102.4,4.628886712605407,5.758529396194532,0
LD50,14,13,102.4,4.628886712605407,5.234033058420046,0
LD50,14,14,102.4,4.628886712605407,5.750848714965565,0
LD50,14,15,102.4,4.628886712605407,6.137521981898385,0
LD50,14,1,128,4.852030263919617,4.503145843455302,1
LD50,14,2,128,4.852030263919617,5.736134251182262,0
LD50,14,3,128,4.852030263919617,4.778972456403405,1
LD50,14,4,128,4.852030263919617,4.9846121980502085,0
LD50,14,5,128,4.852030263919617,5.8291658608665715,0
LD50,14,6,128,4.852030263919617,4.465992324406283,1
LD50,14,7,128,4.852030263919617,5.462417051196078,0
LD50,14,8,128,4.852030263919617,5.153806773678803,0
LD50,14,9,128,4.852030263919617,4.711639611554774,1
LD50,14,10,128,4.852030263919617,4.891659477536089,0
LD50,14,11,128,4.852030263919617,5.147124317210301,0
LD50,14,12,128,4.852030263919617,5.578510933844041,0
LD50,14,13,128,4.852030263919617,5.70730528924504,0
LD50,14,14,128,4.852030263919617,5.661220520053709,0
LD50,14,15,128,4.852030263919617,5.446705642159654,0
LD50,14,1,160,5.075173815233827,4.960909945292062,1
LD50,14,2,160,5.075173815233827,4.936751578313559,1
LD50,14,3,160,5.075173815233827,5.188553974053418,0
LD50,14,4,160,5.075173815233827,5.703961713787207,0
LD50,14,5,160,5.075173815233827,6.082690396130898,0
LD50,14,6,160,5.075173815233827,5.079721480358711,0
LD50,14,7,160,5.075173815233827,3.985348998083352,1
LD50,14,8,160,5.075173815233827,5.533552496633488,0
LD50,14,9,160,5.075173815233827,5.810083106041323,0
LD50,14,10,160,5.075173815233827,4.680012418578828,1
LD50,14,11,160,5.075173815233827,5.8458809939829814,0
LD50,14,12,160,5.075173815233827,4.472115766801369,1
LD50,14,13,160,5.075173815233827,5.206294288682738,0
LD50,14,14,160,5.075173815233827,6.047936476596181,0
LD50,14,15,160,5.075173815233827,5.133582455833165,0
LD50,14,1,200,5.298317366548036,5.2911731151301185,1
LD50,14,2,200,5.298317366548036,4.952809857713428,1
LD50,14,3,200,5.298317366548036,5.227934906696388,1
LD50,14,4,200,5.298317366548036,5.828676550071311,0
LD50,14,5,200,5.298317366548036,4.864477797366545,1
LD50,14,6,200,5.298317366548036,5.332210575546248,0
LD50,14,7,200,5.298317366548036,5.217637757708249,1
LD50,14,8,200,5.298317366548036,4.654724155940504,1
LD50,14,9,200,5.298317366548036,5.515369489723423,0
LD50,14,10,200,5.298317366548036,5.46402127919946,0
LD50,14,11,200,5.298317366548036,5.183983870460267,1
LD50,14,12,200,5.298317366548036,5.656859326845089,0
LD50,14,13,200,5.298317366548036,5.010516592857455,1
LD50,14,14,200,5.298317366548036,5.503766809886946,0
LD50,14,15,200,5.298317366548036,5.810332907948869,0
LD50,14,1,250,5.521460917862246,4.750929444001614,1
LD50,14,2,250,5.521460917862246,5.707224101063466,0
LD50,14,3,250,5.521460917862246,4.810043205098176,1
LD50,14,4,250,5.521460917862246,5.441072483226956,1
LD50,14,5,250,5.521460917862246,4.848348458863417,1
LD50,14,6,250,5.521460917862246,4.370825346110446,1
LD50,14,7,250,5.521460917862246,5.997304847717592,0
LD50,14,8,250,5.521460917862246,5.493851213483988,1
LD50,14,9,250,5.521460917862246,5.554922181375524,0
LD50,14,10,250,5.521460917862246,4.465650281753829,1
LD50,14,11,250,5.521460917862246,5.380789813197345,1
LD50,14,12,250,5.521460917862246,5.756442932654378,0
LD50,14,13,250,5.521460917862246,4.970063438265747,1
LD50,14,14,250,5.521460917862246,5.31402917680026,1
LD50,14,15,250,5.521460917862246,4.801274628222821,1
LD50,15,1,102.4,4.628886712605407,4.824237231930525,0
LD50,15,2,102.4,4.628886712605407,5.357673816717959,0
LD50,15,3,102.4,4.628886712605407,5.348497602247696,0
LD50,15,4,102.4,4.628886712605407,4.605901716185901,1
LD50,15,5,102.4,4.628886712605407,4.521292441133394,1
LD50,15,6,102.4,4.628886712605407,4.523795031537208,1
LD50,15,7,102.4,4.628886712605407,5.5394090375274345,0
LD50,15,8,102.4,4.628886712605407,5.718818804448361,0
LD50,15,9,102.4,4.628886712605407,5.2648374267247515,0
LD50,15,10,102.4,4.628886712605407,5.211233743022476,0
LD50,15,11,102.4,4.628886712605407,5.375673559299649,0
LD50,15,12,102.4,4.628886712605407,4.983854627117228,0
LD50,15,13,102.4,4.628886712605407,4.964068836855692,0
LD50,15,14,102.4,4.628886712605407,5.175909846449965,0
LD50,15,15,102.4,4.628886712605407,4.691176447017286,0
LD50,15,1,128,4.852030263919617,4.830713045151341,1
LD50,15,2,128,4.852030263919617,5.785917797021585,0
LD50,15,3,128,4.852030263919617,5.442154247913119,0
LD50,15,4,128,4.852030263919617,5.827977547975323,0
LD50,15,5,128,4.852030263919617,5.660342805861744,0
LD50,15,6,128,4.852030263919617,5.277016305731384,0
LD50,15,7,128,4.852030263919617,5.154161470573914,0
LD50,15,8,128,4.852030263919617,5.459342808683784,0
LD50,15,9,128,4.852030263919617,5.052939796887407,0
LD50,15,10,128,4.852030263919617,5.55301920177358,0
LD50,15,11,128,4.852030263919617,5.321736748091359,0
LD50,15,12,128,4.852030263919617,5.53697660917766,0
LD50,15,13,128,4.852030263919617,4.873622045526214,0
LD50,15,14,128,4.852030263919617,5.946878476217532,0
LD50,15,15,128,4.852030263919617,5.843764214110793,0
LD50,15,1,160,5.075173815233827,5.027805552340691,1
LD50,15,2,160,5.075173815233827,5.180418411171354,0
LD50,15,3,160,5.075173815233827,5.338446264286311,0
LD50,15,4,160,5.075173815233827,5.197026398819143,0
LD50,15,5,160,5.075173815233827,4.595137505061626,1
LD50,15,6,160,5.075173815233827,5.067517964314929,1
LD50,15,7,160,5.075173815233827,5.698038073621627,0
LD50,15,8,160,5.075173815233827,4.733296700615077,1
LD50,15,9,160,5.075173815233827,5.518231573938698,0
LD50,15,10,160,5.075173815233827,5.545662137877283,0
LD50,15,11,160,5.075173815233827,5.454594324360456,0
LD50,15,12,160,5.075173815233827,5.33299426002806,0
LD50,15,13,160,5.075173815233827,4.959496323426381,1
LD50,15,14,160,5.075173815233827,4.93182051229649,1
LD50,15,15,160,5.075173815233827,5.684852580512216,0
LD50,15,1,200,5.298317366548036,5.239390693826151,1
